state,year,age_bm_1519,age_bm_1019,age_bm_2029,age_bm_3039,age_bm_4049,age_bm_2039,age_bm_5064,age_bm_65o,age_bf_1019,age_bf_2029,age_bf_3039,age_bf_4049,age_bf_5064,age_bf_65o,age_wm_1519,age_wm_1019,age_wm_2029,age_wm_3039,age_wm_4049,age_wm_2039,age_wm_5064,age_wm_65o,age_wf_1019,age_wf_2029,age_wf_3039,age_wf_4049,age_wf_5064,age_wf_65o,age_nm_1519,age_nm_1019,age_nm_2029,age_nm_3039,age_nm_4049,age_nm_2039,age_nm_5064,age_nm_65o,age_nf_1019,age_nf_2029,age_nf_3039,age_nf_4049,age_nf_5064,age_nf_65o,unemployment_rate,popstatecensus,poverty_rate,beer,density,pct_msa_ucr_hybrid,rpcpi,rpcim,rpcui,rpcrpo_alt_65,l_policeemployeerate0,ln_employee_rate0,ln_officer_rate0
10,1977,.91591501,1.8397317,1.2420669,.83589017,.6628952,2.0779572,.81184906,.43627012,1.8903356,1.5255164,.98148167,.7635988,.91658747,.59598362,4.2194633,7.9528933,7.3118534,5.3857083,4.552844,12.697561,6.2656455,3.1287041,7.8336964,7.5137649,5.5153284,4.6767483,6.8269963,4.8978252,.03412826,.070610195,.06472601,.067247801,.053125761,.1319738,.032615181,.018829385,.07077831,.078007445,.087254018,.057664987,.032615185,.025554165,8.467084260335076,591829,,1.3,298.60193,67.921989,13174.918,141.91418,161.71617,6920.6689,210.69148,5.3988719,5.1959062
10,1978,.92714101,1.8300419,1.2772012,.86645722,.66768861,2.1436584,.81663972,.44902647,1.8840388,1.5734315,1.0244356,.77033281,.92630517,.61285591,4.1507363,7.6981459,7.366642,5.5432873,4.4854169,12.909929,6.3360209,3.2177444,7.5771132,7.5296354,5.6735144,4.6169815,6.9107618,5.0125127,.036443695,.074559122,.069376767,.070881322,.05784183,.14025809,.034771968,.018723367,.074893475,.082583427,.09461987,.062689841,.035273485,.027082013,7.414525445852293,594776,,1.31,300.08881,67.569374,13363.497,133.43558,87.423309,6907.3018,221.15675,5.4324579,5.2282724
10,1979,.93566883,1.8220744,1.3087339,.90076697,.67131686,2.2095008,.82311469,.45923421,1.8780174,1.6171724,1.0744411,.7758553,.93817371,.64726973,4.0771646,7.4531202,7.3993483,5.6721268,4.4230099,13.071475,6.3905363,3.3248556,7.3320494,7.5337791,5.811233,4.5647879,6.9778547,5.1724801,.038909663,.078487299,.074813426,.074479431,.062956832,.14929286,.037072726,.01887035,.079155274,.087337993,.10320245,.067966662,.037573706,.028723011,7.228576719275255,594984,11.9,1.35,300.19376,67.156448,13161.157,146.00551,75.757576,6859.085,228.71075,5.4526281,5.2539473
10,1980,.93757987,1.8096064,1.3571208,.95690966,.68175399,2.3140304,.83084571,.46794951,1.8662512,1.6756425,1.1433163,.78294134,.95220327,.66998804,3.958241,7.1977491,7.4670215,5.757762,4.3303814,13.224783,6.4164886,3.4640701,7.085804,7.563839,5.8987856,4.4794736,7.0099978,5.3726788,.041180901,.082529888,.081185207,.081521377,.068746895,.16270658,.040844731,.01899364,.083034143,.093791604,.11244906,.072612852,.041348986,.03008727,7.596626225986512,594338,11.8,1.44,307.62836,66.984612,13114.078,165.04854,120.14563,6783.8765,233.37068,5.2885213,5.0921054
10,1981,.90994358,1.7588104,1.4126526,.98947763,.69013429,2.4021301,.83477217,.47334519,1.8073027,1.7173655,1.1847892,.79466951,.95961046,.68526822,3.757062,6.9092288,7.6119475,5.8940787,4.2934976,13.506026,6.3878946,3.5567167,6.7996597,7.7057443,6.0164003,4.4366255,6.9714804,5.4962406,.045639805,.090776235,.089937262,.089433879,.071815573,.17937115,.046310976,.020974174,.089769468,.10285735,.12014008,.07718496,.047821119,.032048538,7.839357597101963,595975,12.3,1.52,308.47568,67.032272,13062.706,159.51595,106.71067,6946.208,198.05034,5.166666,5.0372801
10,1982,.87609637,1.708463,1.4601049,1.0056164,.6986739,2.4657214,.83136523,.48302969,1.7513583,1.7473524,1.2092433,.80582839,.95854855,.70184517,3.5703139,6.6328955,7.6939254,5.9802885,4.2908525,13.674213,6.2959099,3.6732957,6.5232372,7.777379,6.0844383,4.4273829,6.8627272,5.6351242,.048903838,.097807676,.099309839,.09663932,.075942822,.19594917,.051073633,.02219867,.095637873,.11116026,.12501356,.081951477,.053410333,.03271383,8.379332248608144,599148,11.5,1.54,310.11801,67.032227,13188.601,143.00519,80.829018,7034.3706,175.32933,5.2632098,5.0564461
10,1983,.84371877,1.6570451,1.4973199,1.0292114,.71009147,2.5265312,.82802707,.48743424,1.6947052,1.762923,1.2386544,.82142001,.95669913,.71405566,3.4022944,6.3579531,7.7224712,6.0380068,4.3827791,13.760478,6.1911249,3.7610564,6.2477808,7.7840819,6.1224117,4.5155802,6.7419872,5.7519221,.051369723,.10273945,.10670367,.10290462,.079449639,.20960829,.056325,.023454987,.099601097,.11810081,.13081935,.086882554,.058307111,.033035189,7.729073982812279,605458,8.6,1.55,313.38406,67.034485,13537.148,136.54619,59.236946,7167.4214,193.1003,5.7282667,5.5162077
10,1984,.80897313,1.5932535,1.5329117,1.0609698,.72246677,2.5938816,.82499886,.49467224,1.625632,1.7762413,1.2776444,.83791757,.95434952,.72688204,3.2417793,6.0542974,7.7468128,6.1489806,4.442729,13.895794,6.105155,3.8713622,5.9453878,7.7939091,6.2142282,4.5764952,6.6390743,5.8747439,.054127775,.10727438,.11430608,.11070847,.084053397,.22501455,.061486535,.024529204,.10449441,.12411777,.13605531,.092556857,.064102985,.034013826,6.291322818496997,611565,10.3,1.52,316.54504,66.911255,14156.882,130.8951,49.085659,7055.9189,307.43591,5.7666192,5.5371113
10,1985,.78151661,1.5433012,1.5546229,1.0972286,.73477441,2.6518517,.81823111,.50122517,1.5686941,1.7781444,1.3197796,.85494554,.94972384,.73784745,3.149195,5.8325853,7.6940246,6.2865829,4.476738,13.980608,5.9999838,3.9897459,5.7185602,7.7367234,6.3325167,4.6093626,6.5180302,5.9821925,.057093412,.11176076,.12243545,.11790679,.088147052,.24034224,.066959411,.026201509,.10804079,.1308458,.14184397,.098013051,.069547214,.035582297,5.142553970920758,618280,11.4,1.48,320.02069,66.536011,14739.777,118.95911,36.245354,7025.7642,319.4559,5.7516584,5.5491343
10,1986,.76694471,1.4930961,1.5678308,1.141892,.74670744,2.7097228,.81347454,.50322282,1.5149269,1.7684505,1.3718319,.86972457,.94700861,.74654812,3.0889723,5.6301041,7.6014051,6.4614258,4.5298023,14.062831,5.8922329,4.0680099,5.515214,7.6324787,6.4886742,4.6582375,6.3956146,6.0762801,.060711809,.11584642,.12907235,.12508863,.091944128,.254161,.072344258,.027567305,.11202206,.13735847,.14771613,.10469202,.075690575,.036490824,4.333291263540573,627559,12.4,1.46,324.82349,66.542809,15166.059,113.13869,65.693428,7086.6782,314.71216,5.7144475,5.5037351
10,1987,.75421458,1.4632139,1.5677742,1.179363,.77996218,2.7471371,.80932063,.50961292,1.4803267,1.7489488,1.4142308,.91058385,.94732118,.75594157,2.9953496,5.4600487,7.4674149,6.4858685,4.7816639,13.953283,5.795866,4.1722007,5.3401031,7.479661,6.4850836,4.9135418,6.2762775,6.1663795,.06452585,.11947487,.13454661,.13219164,.098594248,.26673824,.077242628,.028730489,.11492196,.14333846,.15322927,.11335199,.080225572,.037208337,3.08958226973783,636947,6.6,1.46,329.68271,66.03447,15574.824,103.87324,34.330986,6923.6929,303.21667,5.7535663,5.5386095
10,1988,.74337959,1.4504704,1.5505348,1.2200752,.81240553,2.7706101,.81008923,.51375651,1.464986,1.7145293,1.4623609,.94844985,.95061171,.76731479,2.9003232,5.356379,7.2342849,6.5952935,4.9280167,13.829578,5.7265244,4.2318902,5.2367029,7.2426238,6.5829401,5.0600462,6.187624,6.2401266,.0682538,.12477165,.1403681,.14005926,.1039249,.28042737,.082769312,.030420812,.12013905,.14716262,.15858972,.12307303,.085703298,.038759511,3.145690137611388,647622,8.6,1.46,335.20807,65.97303,16078.613,107.35419,54.099747,6919.146,315.31311,5.8538265,5.5676618
10,1989,.72709924,1.4476659,1.5252981,1.2617133,.84757352,2.7870114,.80776989,.51775056,1.461035,1.667801,1.5113213,.99022835,.95164013,.77449894,2.7850363,5.2677479,7.0017867,6.7371383,5.0603738,13.738925,5.6446662,4.2957497,5.1472731,6.9910002,6.7049308,5.1916347,6.082962,6.3006659,.071707241,.13034917,.1456933,.14812407,.11014353,.29381737,.089330211,.031751722,.12487999,.15207404,.16513935,.13126072,.091153271,.039651673,3.4844213113569,658273,10,1.43,340.72101,65.94458,16804.838,111.29032,43.548386,6831.0645,348.56555,5.8913522,5.5910592
10,1990,.71054596,1.453077,1.5026985,1.2947959,.88183028,2.7974944,.80515587,.52237231,1.4630909,1.6312366,1.5512739,1.0302467,.95282507,.78363323,2.6430993,5.1605005,6.8066835,6.8504763,5.1631908,13.65716,5.5634522,4.3542986,5.0316639,6.7968187,6.8099718,5.2890387,5.9800048,6.3517189,.073386215,.13496487,.15110685,.15618858,.11687988,.30729544,.095207773,.032283954,.13033152,.15678643,.17173271,.14169069,.097001329,.040504407,4.725961418343637,669567,6.9,1.44,342.5596,66.341522,16458.301,118.59219,46.671768,6859.8506,361.89423,5.8679242,5.6200614
10,1991,.67230469,1.4351318,1.526242,1.3469607,.92476797,2.8732028,.8170523,.52167904,1.4401281,1.6514449,1.5976605,1.0887663,.9585669,.79559731,2.4402823,4.9893093,6.6780801,6.9400949,5.270575,13.618176,5.4908557,4.418695,4.8375082,6.6692629,6.8889561,5.3853445,5.8877726,6.3752122,.06686309,.13152191,.16443911,.17105195,.12094137,.33549106,.10198458,.033505023,.13049324,.17399099,.18956789,.14460063,.10551143,.041734327,6.195778985607413,683080,7.5,1.4,349.47305,66.343971,16378.854,131.42438,80.029366,6917.5342,353.51443,5.8566718,5.6119466
10,1992,.66376108,1.440105,1.5221152,1.4075038,.96412706,2.9296191,.82865083,.52915418,1.4318461,1.6315105,1.6465795,1.1358268,.96861875,.80575752,2.3504763,4.9265528,6.4534502,6.9914427,5.3764501,13.444893,5.4462891,4.4928842,4.7703571,6.4463501,6.9343538,5.4875841,5.8188124,6.4131694,.070273764,.14344542,.1692366,.18213221,.13330281,.35136881,.10446883,.037962321,.14272094,.17590174,.20647445,.15344313,.11577059,.047670245,5.42240210043523,694925,7.8,1.4,355.53311,83.542961,16336.422,152.53029,102.63721,7025.458,349.55884,5.8647523,5.6211157
10,1993,.68008149,1.4709604,1.5085599,1.4432253,1.0078988,2.9517851,.84334683,.54212087,1.4506594,1.6106365,1.6798313,1.1998999,.99188673,.81003606,2.3374674,4.9201188,6.1844954,7.0381355,5.4529467,13.222631,5.4625254,4.5674257,4.7684336,6.178205,6.9880981,5.5488758,5.8150754,6.4759998,.07133922,.1448229,.16540977,.19443154,.13452947,.35984132,.11251295,.040315948,.14768219,.18084992,.21315987,.15783265,.12366417,.054755352,5.062172618573771,706378,10.2,1.46,361.39261,83.209282,16211.765,157.78546,83.737022,7053.2734,352.39478,5.9352722,5.6937323
10,1994,.70876431,1.5098473,1.4912142,1.4749808,1.0469837,2.9661951,.86389917,.55250025,1.49192,1.5918612,1.711565,1.2632408,1.0125407,.81279922,2.3700764,4.9537277,5.9083929,7.0587053,5.5598688,12.967098,5.4328251,4.6181903,4.796052,5.874938,6.9901018,5.6390595,5.7730203,6.4998531,.070579998,.14977077,.17066243,.20185879,.14525363,.37252122,.11758628,.044041917,.15104119,.18703699,.22345628,.16529836,.130573,.063239679,4.808134564362688,717545,8.300000000000001,1.43,367.1058,83.211052,16176.113,161.94331,58.704453,7076.6943,378.14285,5.9424796,5.6923862
10,1995,.74039525,1.5332781,1.4922069,1.5183811,1.1098968,3.0105882,.87516445,.56051737,1.5149004,1.5937015,1.7645298,1.3462998,1.0381962,.8226769,2.3991146,4.924088,5.694416,7.0650806,5.702352,12.759497,5.4491029,4.6819768,4.770802,5.6512566,6.9967213,5.7718248,5.7704329,6.5280919,.069751412,.1524507,.17124599,.20855811,.15788046,.3798041,.1193153,.052348368,.15258992,.19839475,.22874567,.17597961,.13504764,.069055289,4.312172466164556,729734,10.3,1.3,373.34186,82.922173,16385.826,173.88452,57.086613,7180.6841,380.87817,5.9299898,5.6831145
10,1996,.7666176,1.5636303,1.4855107,1.5656934,1.1631297,3.0512042,.88475978,.57599473,1.548089,1.5941629,1.8155937,1.3919872,1.061079,.83497232,2.4349117,4.9369402,5.4784141,6.9721766,5.8791895,12.45059,5.425601,4.7421913,4.7830391,5.4543457,6.9082232,5.9604726,5.7310648,6.5719514,.071930572,.15651432,.17411876,.20162566,.16421625,.3757444,.12529399,.056526706,.15513897,.20107552,.22913256,.18883495,.13987264,.074131124,5.121942421947059,740977,8.6,1.39,379.09393,82.923721,16768.643,177.82027,84.767365,7202.9922,376.15063,5.9255457,5.6724935
10,1997,.78963411,1.600628,1.4794075,1.5885196,1.2108448,3.0679271,.91588849,.58705568,1.5832136,1.6266136,1.8483751,1.4547825,1.1098957,.84038073,2.4601917,4.9367094,5.3198261,6.8076687,5.8883791,12.127495,5.5954638,4.7810683,4.7839251,5.259284,6.7415485,5.9527311,5.8856583,6.5710778,.078908987,.16298787,.17536843,.20393893,.16979037,.37930736,.13550578,.056868892,.16598096,.21128562,.23455016,.19495963,.15210387,.076868236,3.986872963413029,751487,9.6,1.37,384.47098,82.92527,16882.865,170.09346,52.959503,7294.7935,374.48276,5.5630245,5.3479762
10,1998,.81659424,1.6412523,1.4975822,1.6033524,1.2607753,3.1009345,.96228027,.59658688,1.6091315,1.6407146,1.8452663,1.523924,1.1556771,.8464303,2.4793499,4.94526,5.1511559,6.5994143,5.9643898,11.75057,5.6802754,4.8073692,4.810729,5.1074772,6.5553322,6.0108914,5.9717822,6.6152735,.078487664,.16692068,.1743125,.21812582,.17310293,.39243832,.14219169,.061150488,.17108697,.2069709,.2514562,.19447199,.16154481,.08399792,3.707117696365308,763335,10.3,1.41,390.53259,82.22876,18185.889,167.48466,52.760735,7340.0508,260.60992,5.9777904,5.6909924
10,1999,.8331365,1.6832595,1.5051663,1.620887,1.3066361,3.1260533,.99981689,.60594159,1.6333616,1.6423856,1.8464894,1.5831982,1.1959583,.87294871,2.4797688,4.9611301,5.0012074,6.4455938,6.0328741,11.446801,5.7584352,4.7967057,4.8435516,4.9408259,6.4167967,6.0689707,6.042562,6.5922356,.084667265,.17636801,.16468976,.22042684,.19202748,.38511661,.14743781,.065557413,.18048194,.20529822,.25639051,.20569631,.17105973,.089842848,3.408620728566664,774990,10.4,1.4,396.49545,82.169495,18905.162,167.46698,45.618248,7317.6919,394.56763,6.0962491,5.768404
10,2000,.86269492,1.7690078,1.3562267,1.5089531,1.2955685,2.8651798,1.0886691,.5730105,1.7336557,1.4826298,1.7448463,1.5540971,1.2651757,.87032491,2.5753682,5.1414533,4.8405781,5.8271332,5.8198843,10.667711,6.1208868,4.8250637,4.9612589,4.8170524,5.805006,5.9020338,6.5819912,6.5367198,.13873823,.28675959,.310031,.30875933,.22991633,.61879033,.20740794,.080241822,.28892142,.31193846,.33457404,.25445941,.23500298,.10707387,3.741958887545345,786373,8.4,1.36,402.53333,80.495026,19994.193,165.50523,52.264809,7427.3994,444.18845,6.1388183,5.814991
10,2001,.88475668,1.8209147,1.3621986,1.5078566,1.323616,2.8700552,1.1432714,.58866477,1.7701417,1.4976768,1.7375917,1.5948242,1.3288945,.88174045,2.5689363,5.1378727,4.7485294,5.660306,5.8240614,10.408835,6.2718439,4.8215466,4.9127874,4.7732873,5.5947037,5.9597912,6.7281723,6.501956,.14641215,.31607431,.31959322,.3248716,.24619862,.64446485,.21741891,.089229718,.30891079,.33278915,.35314864,.27233917,.25487024,.11624999,3.497745302120033,795699,6.7,1.39,407.30716,79.63588,21127.611,165.44325,63.805759,7631.1289,463.50558,6.1570029,5.8251648
10,2002,.89968729,1.8636291,1.383953,1.4852965,1.3677033,2.8692493,1.1787851,.59950209,1.8131435,1.5145707,1.712172,1.623605,1.4087617,.89819872,2.5554194,5.1094742,4.7227068,5.435957,5.8746986,10.158664,6.4010153,4.8363309,4.8844595,4.7255602,5.3842306,5.9738092,6.871016,6.4786663,.15914777,.33132011,.34124359,.33789441,.26011914,.679138,.22365038,.097622208,.32598627,.36344737,.36853313,.28554806,.27115902,.12193473,4.022236991431992,806169,9.1,1.39,412.6666,79.635986,21039.467,177.8766,97.83213,7888.1211,472.01132,6.176693,5.8470712
10,2003,.90916538,1.8863012,1.4210217,1.4475497,1.4012173,2.8685713,1.2182107,.61662364,1.838135,1.5460823,1.6860573,1.6414366,1.4850801,.90549791,2.5369101,5.053771,4.752305,5.2036486,5.8564577,9.9559536,6.5420299,4.8611069,4.8597622,4.7338457,5.1235752,5.9771175,7.0333481,6.4578004,.16638081,.35268819,.36271262,.35782266,.27310413,.72053528,.23899668,.10757907,.34828722,.39180785,.38765138,.30574459,.27909434,.1386303,4.260526062241063,818003,7.3,1.38,418.72427,79.322342,20753.805,190.21739,105.97826,7946.6729,481.39734,6.1598887,5.8369446
10,2004,.922481,1.8941915,1.4395711,1.4058688,1.4368026,2.8454399,1.2667263,.62794667,1.8608503,1.5622234,1.6407018,1.6857185,1.5506685,.92043483,2.531286,4.9945655,4.7952404,4.9464192,5.830143,9.7416592,6.688108,4.9006805,4.7994533,4.7405944,4.899477,5.950388,7.182569,6.4597745,.17212263,.37409592,.38649356,.38420659,.28935862,.77070016,.24566594,.11615268,.36579069,.41622382,.40117812,.31680194,.29802492,.14383675,3.992778031514045,830803,9,1.42,425.2764,79.073997,20645.844,195.34145,74.64267,8072.0933,473.37537,6.1729326,5.8394413
10,2005,.95284861,1.9217891,1.4632906,1.391469,1.455363,2.8547597,1.3254452,.64793235,1.8700821,1.5848074,1.6191208,1.7084541,1.6339111,.94610423,2.5174229,4.9025617,4.8139381,4.6960897,5.7459621,9.5100279,6.8326335,4.9242148,4.7416439,4.74259,4.6891084,5.8809681,7.3669763,6.4592085,.18813229,.39850914,.40797493,.4041886,.30124831,.81216353,.2569958,.12624978,.38904336,.43944862,.42051709,.329054,.31284389,.15772349,4.149774865925547,845150,9.199999999999999,1.42,432.62042,78.892601,20209.422,209.93344,64.004097,8121.2944,479.59055,6.1531801,5.8378682
10,2006,.98071849,1.9309459,1.4823081,1.3654646,1.4835883,2.8477726,1.3864126,.67662239,1.8757827,1.6013629,1.5854192,1.7471848,1.7127368,.97885638,2.5117891,4.7948952,4.7989683,4.5146565,5.6309557,9.3136253,6.9700022,4.9998369,4.6619911,4.7540464,4.508605,5.7505922,7.5282683,6.5124035,.20179968,.42815512,.42338362,.41884488,.31317353,.84222853,.27209207,.14128305,.40906912,.4595772,.43350852,.34319907,.33214316,.17084309,3.577872270979908,859268,9.300000000000001,1.41,439.84723,78.702858,20507.441,217.75793,59.027779,8078.7275,470.21045,6.115098,5.8038044
10,2007,1.0121032,1.933584,1.4997437,1.3499298,1.4839134,2.8496735,1.4469762,.698825,1.8699189,1.6240914,1.5722415,1.7626634,1.8010918,1.0023527,2.5028994,4.6975679,4.8133121,4.3520555,5.4910297,9.1653671,7.0940142,5.0788703,4.5614047,4.7002058,4.3604298,5.6245546,7.6453199,6.5661101,.21187292,.44714707,.44118202,.44198501,.31568718,.88316703,.28540325,.14717539,.44301742,.47387493,.4552916,.35526282,.34769183,.18090069,3.440470903323692,871749,9.300000000000001,1.37,446.23608,78.324028,20176.326,222.82027,62.216049,8168.6479,452.64044,6.1195574,5.7929826
10,2008,1.0286534,1.9385116,1.5161663,1.344875,1.4879949,2.8610413,1.5088123,.72917634,1.8689315,1.6274943,1.5521443,1.769483,1.874136,1.0347629,2.4717324,4.6074438,4.7255602,4.3077407,5.3056202,9.0333004,7.1958218,5.2023253,4.4660211,4.6219254,4.2735729,5.4551897,7.7572145,6.6833053,.22740798,.47721732,.45368457,.45707873,.32685655,.91076326,.30603909,.15748851,.47325748,.48615527,.47110787,.36577612,.36441845,.1899592,4.949657861359472,883874,9.6,1.34,452.44272,78.114906,19429.363,214.58131,82.209724,8037.4268,454.66345,6.1218076,5.8059831
10,2009,1.0108441,1.9160509,1.5291624,1.3269712,1.4868851,2.8561335,1.5677391,.74865711,1.8530273,1.6256042,1.5400401,1.7828267,1.9532819,1.0613078,2.427865,4.5128012,4.7228422,4.1954403,5.1766787,8.9182825,7.2803431,5.2951007,4.3989773,4.5453219,4.270463,5.2992496,7.8521528,6.7436333,.24088009,.49667501,.46011686,.47884449,.34091038,.93896139,.32094917,.16327812,.4999271,.50284278,.49106795,.37724423,.38318774,.2020791,8.271542857142856,891730,12.3,1.32,456.46408,77.878532,19258.684,256.83215,165.47263,8660.4414,455.68759,6.0991769,5.7918034
10,2010,.99670029,1.8920412,1.5430627,1.3313417,1.4911604,2.8744044,1.6304185,.7665301,1.8220232,1.6366422,1.5350606,1.7688985,2.0255198,1.0902798,2.3636067,4.4224682,4.7095423,4.1452866,5.0470734,8.8548288,7.4032335,5.3718233,4.2898788,4.5630598,4.1631794,5.175106,7.9923849,6.8066359,.25651029,.52413452,.47745588,.48156804,.36131495,.95902395,.32308292,.16459781,.52702415,.52235627,.50035065,.39765763,.38420972,.20227413,8.413536240357811,899791,12.2,1.36,461.77701,77.623634,18843.324,287.08221,167.84679,8707.0391,445.49084,6.0956969,5.7867479
10,2011,.96517742,1.8555682,1.5983858,1.2978072,1.4912173,2.896193,1.6953111,.79831177,1.7993956,1.6664537,1.513466,1.7779179,2.0922642,1.1469122,2.2648571,4.3093195,4.722353,4.0791216,4.8924131,8.8014746,7.5122585,5.4703298,4.1616182,4.5916142,4.1123848,5.0109262,8.1061459,6.8800416,.25530997,.5289036,.4896929,.48605818,.37481439,.97575104,.34937152,.18404786,.53815556,.53275853,.51117063,.41050053,.41898149,.2296468,7.502041295060742,907916,13.7,1.34,465.94681,77.623619,19433.27,303.63788,128.92384,8484.4346,443.94327,6.0777063,5.7596946
10,2012,.93544972,1.8099463,1.6351562,1.2878654,1.4589483,2.9230216,1.7408153,.84603733,1.7600062,1.7025425,1.516194,1.7445227,2.1384823,1.2033597,2.2003076,4.2174292,4.7254438,4.053761,4.7206464,8.7792053,7.4637527,5.7221737,4.0519075,4.5864186,4.0611753,4.8473501,8.0682678,7.100215,.26343939,.54541552,.50496185,.50419855,.38054779,1.0091604,.36997098,.20128688,.54814148,.54944992,.52175391,.42808899,.43506753,.25199026,7.206287524567655,917099,13.5,1.32,470.65958,100,18975.234,307.49933,101.04794,8476.3105,436.02795,5.8436761,5.5291209
10,2013,.89749533,1.7523043,1.6759009,1.3012331,1.4191341,2.977134,1.7827791,.89479363,1.7045387,1.745604,1.5147734,1.7008643,2.1923525,1.2744325,2.1049263,4.1032991,4.7001524,4.0585594,4.5469136,8.7587118,7.4726076,5.9427052,3.9547069,4.5650687,4.0613689,4.6520624,8.0730267,7.3326612,.26497996,.55481529,.52412432,.51753223,.38796005,1.0416565,.38806811,.21743053,.55784118,.56518972,.53147286,.43831921,.45582604,.2785964,6.723342327317759,925353,14,1.25,474.89554,100,18818.064,312.93329,78.984535,8406.1973,345.04541,5.8405004,5.5364633
10,2014,.89009452,1.7329652,1.7120243,1.3100874,1.3830601,3.0221119,1.824635,.94212621,1.6966392,1.7671545,1.5265479,1.6580695,2.2352259,1.3312421,2.0712247,4.0466127,4.6647959,4.0775967,4.3405333,8.7423925,7.4817724,6.1291628,3.8846412,4.519599,4.0594335,4.4603024,8.1000633,7.5075216,.26347056,.56593817,.55172825,.53025317,.39146638,1.0819814,.40770623,.23654655,.57277596,.58527642,.54253995,.44371176,.47928989,.3032155,5.714556544856944,935968,11,1.21,480.34323,100,19128.48,310.89484,43.085968,8370.915,343.95135,6.0816331,5.7108383
11,1977,3.5780604,6.8693657,6.0664511,4.0992069,3.4120212,10.165658,4.6649437,2.2553194,7.0810218,7.4352493,4.7541237,4.0220547,5.8527412,3.5151358,.84486467,1.2623099,3.6308646,2.4464407,1.3403425,6.0773053,1.9811783,1.650713,1.3300751,3.7662482,2.2889085,1.2356145,2.4841368,3.3091998,.040629778,.071138784,.13743718,.10824828,.065858372,.24568546,.071872167,.051923975,.070405386,.16149235,.11646225,.08331304,.092113718,.050457194,9.157409341798903,677228,,1.35,11102.099,100,17021.451,419.14191,198.01981,5040.2715,704.55841,6.5345888,6.4031901
11,1978,3.5760286,6.7134295,6.163168,4.1401696,3.3581328,10.303337,4.7205782,2.3755121,6.9331164,7.4662151,4.8508682,3.9945078,5.9555702,3.7119896,.84322697,1.2531995,3.5697603,2.6016164,1.3464768,6.1713767,1.9437501,1.6278012,1.3085688,3.75139,2.4456565,1.2239476,2.3913319,3.2497818,.041042019,.071040004,.14088605,.11208202,.066861182,.25296807,.074174121,.054473951,.070144542,.16551127,.12178286,.086262867,.096560679,.054026224,8.267583627352277,665052,,1.38,10902.492,100,17147.24,381.90186,145.70552,4948.7134,688.55072,6.5367775,6.405302
11,1979,3.5555658,6.5429668,6.2575884,4.2050276,3.2970319,10.462616,4.7828007,2.4935176,6.7601662,7.4681978,4.9766636,3.9564075,6.0655565,3.9390194,.83951068,1.2432506,3.5098076,2.7569323,1.3550532,6.2667398,1.8985083,1.6189256,1.2836704,3.7280741,2.6045575,1.2128978,2.2862329,3.2197003,.04133492,.070772707,.14429089,.11668344,.067569628,.26097435,.076416217,.05704524,.069705009,.1688478,.12797047,.088770933,.10143071,.058265459,7.036892920547679,650016,18.6,1.42,10656,100,16608.814,393.93939,148.76033,4821.5103,690.05933,6.5491185,6.4215231
11,1980,3.4612916,6.3243041,6.3952436,4.3905702,3.2478447,10.785814,4.7899981,2.6009126,6.5280204,7.5365567,5.1823635,3.8872437,6.0992436,4.1496577,.81533551,1.2146066,3.4757307,2.8663085,1.3539749,6.3420391,1.8474138,1.6085417,1.2452111,3.7211943,2.7154832,1.2022079,2.1766868,3.1754925,.041433796,.070939682,.15035446,.12555696,.068742439,.27591142,.078159213,.058697879,.069527164,.17562281,.13764182,.089930177,.10484006,.061522912,7.371497249974379,638333,20.9,1.49,10132.27,100,15885.922,405.33981,152.91263,4761.9761,698.62805,6.479146,6.3542085
11,1981,3.1906559,6.0212812,6.5122604,4.5547829,3.189714,11.067043,4.6849461,2.612535,6.1858311,7.6639485,5.363555,3.8207479,5.9675832,4.2310224,.78160942,1.1892145,3.6631072,2.9921918,1.405264,6.6552992,1.8417594,1.5684003,1.2141795,3.9060059,2.8180647,1.2644236,2.131762,3.0776067,.043963566,.075680137,.16800362,.13817121,.071597815,.30617481,.079448447,.0579377,.073167935,.19375372,.15120327,.091067389,.10818177,.06264808,8.915057411273485,636893,18.1,1.48,10109.413,100,15496.149,385.03851,181.51816,5047.3076,651.41455,6.4542193,6.3369927
11,1982,2.9719067,5.7052345,6.5710878,4.6913142,3.1663334,11.262402,4.5921297,2.6462853,5.8520403,7.7294483,5.5207419,3.7975502,5.8610282,4.3437743,.76414603,1.1668758,3.8193107,3.1021552,1.473575,6.9214659,1.8362527,1.5457952,1.1897403,4.065774,2.8940098,1.3411188,2.0860271,3.0111704,.04651735,.079631396,.18354642,.15011699,.074900821,.3336634,.081365943,.058186106,.076635361,.2106684,.1658856,.094453871,.11195701,.06480892,10.44160252845981,634174,19.3,1.46,10066.254,100,15634.197,373.05701,205.18135,5141.3794,635.37738,6.5438094,6.4165459
